pop,Source,1,2,3,4,5,6,7,8,9,10,11,12,LP_1,LP_2,LP_3
LL,NA,NA,NA,NA,NA,NA,NA,21.43004825,21.43004825,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,18.65256551,18.65256551,18.65256551,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,18.30356986,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,18.62006667,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.05058235,20.05058235,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,20.26860761,20.26860761,20.26860761,20.26860761,20.26860761,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,18.16309651,18.16309651,18.16309651,18.16309651,NA,NA,NA,NA
LL,NA,20.04313602,20.04313602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.24560073,19.24560073,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.66318152,19.66318152,19.66318152,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.08087845,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9591736,20.9591736,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.65850502,20.65850502,20.65850502,20.65850502,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.07426195,20.07426195,20.07426195,20.07426195,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,18.82253972,18.82253972,18.82253972,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.70674665,19.70674665,19.70674665,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.72190122,20.72190122,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.55986519,18.55986519,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.47212426,20.47212426,20.47212426,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.44841434,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,20.87078008,20.87078008,20.87078008,20.87078008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,19.7505819,19.7505819,19.7505819,19.7505819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.65919748,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.33466911,17.33466911,17.33466911,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,19.95713027,19.95713027,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.81001739,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
